;;;;;;;;;;;;;;;;;;;;;;;H;A;H;A;H;A
2019;22;Jan;01:00;USA;NBA;2018/2019;Philadelphia 76ers;Houston Rockets;PHI;HOU;30;26;H;O;;;121;93;H;O;28;214;1,6;2,25;1,51;2,75;1,5;2,7
2019;21;Jan;23:00;USA;NBA;2018/2019;Boston Celtics;Miami Heat;BOS;MIA;33;23;H;O;;;107;99;H;O;8;206;1,27;3,3;1,33;3,7;1,3;3,65
2019;21;Jan;22:30;USA;NBA;2018/2019;Memphis Grizzlies;New Orleans Pelicans;MEM;NOP;28;21;H;U;;;85;105;A;U;20;190;1,67;2,12;1,61;2,47;1,62;2,4
2019;21;Jan;20:30;USA;NBA;2018/2019;Brooklyn Nets;Sacramento Kings;BKN;SAC;29;23;H;O;;;123;94;H;O;29;217;1,54;2,21;1,64;2,41;1,64;2,35
2019;21;Jan;20:00;USA;NBA;2018/2019;Atlanta Hawks;Orlando Magic;ATL;ORL;31;28;H;O;;;103;122;A;O;19;225;1,89;1,79;1,95;1,95;2;1,83
2019;21;Jan;19:00;USA;NBA;2018/2019;Milwaukee Bucks;Dallas Mavericks;MIL;DAL;35;26;H;O;;;116;106;H;O;10;222;1,11;5,4;1,14;6,82;1,12;6,5
2019;21;Jan;19:00;USA;NBA;2018/2019;Washington Wizards;Detroit Pistons;WAS;DET;29;17;H;U;;;101;87;H;U;14;188;1,47;2,64;1,47;2,89;1,57;2,55
2019;21;Jan;18:00;USA;NBA;2018/2019;Cleveland Cavaliers;Chicago Bulls;CLE;CHI;18;31;A;U;;;88;104;A;U;16;192;1,9;1,81;2,14;1,79;2,1;1,76
2019;21;Jan;17:30;USA;NBA;2018/2019;New York Knicks;Oklahoma City Thunder;NYK;OKC;16;34;A;U;;;109;127;A;O;18;236;3,98;1,19;4,31;1,26;4,5;1,22
2019;21;Jan;00:00;USA;NBA;2018/2019;Minnesota Timberwolves;Phoenix Suns;MIN;PHX;29;31;A;O;;;116;114;H;O;2;230;1,09;5,2;1,18;5,56;1,16;5,5
2019;21;Jan;00:00;USA;NBA;2018/2019;San Antonio Spurs;Los Angeles Clippers;SAS;LAC;26;38;A;O;;;95;103;A;U;8;198;1,2;3,54;1,28;4,11;1,37;3,2
2019;20;Jan;23:00;USA;NBA;2018/2019;Indiana Pacers;Charlotte Hornets;IND;CHA;34;26;H;O;;;120;95;H;O;25;215;1,35;3,6;1,34;3,6;1,32;3,5
2019;20;Jan;03:00;USA;NBA;2018/2019;Denver Nuggets;Cleveland Cavaliers;DEN;CLE;37;25;H;O;;;124;102;H;O;22;226;1,04;18,5;1,05;14,82;1,03;15,5
2019;20;Jan;01:30;USA;NBA;2018/2019;Houston Rockets;Los Angeles Lakers;HOU;LAL;26;39;A;O;120;120;138;134;H;O;4;272;1,29;2,98;1,36;3,45;1,33;3,4
2019;20;Jan;01:00;USA;NBA;2018/2019;Chicago Bulls;Miami Heat;CHI;MIA;30;31;A;O;;;103;117;A;O;14;220;2,11;1,65;2,22;1,74;2,2;1,71
2019;20;Jan;00:30;USA;NBA;2018/2019;Atlanta Hawks;Boston Celtics;ATL;BOS;36;28;H;O;;;105;113;A;O;8;218;3,5;1,21;4,34;1,26;4,1;1,25
2019;20;Jan;00:30;USA;NBA;2018/2019;Toronto Raptors;Memphis Grizzlies;TOR;MEM;23;19;H;U;;;119;90;H;O;29;209;1,1;9;1,1;8,7;1,08;8,5
2019;20;Jan;00:00;USA;NBA;2018/2019;Detroit Pistons;Sacramento Kings;DET;SAC;30;26;H;O;;;101;103;A;O;2;204;2,2;1,78;2,01;1,9;2;1,83
2019;20;Jan;00:00;USA;NBA;2018/2019;Indiana Pacers;Dallas Mavericks;IND;DAL;24;23;H;U;;;111;99;H;O;12;210;1,35;2,89;1,4;3,25;1,38;3,15
2019;20;Jan;00:00;USA;NBA;2018/2019;Orlando Magic;Milwaukee Bucks;ORL;MIL;24;33;A;O;;;108;118;A;O;10;226;4;1,25;4,25;1,27;4,25;1,23
2019;19;Jan;22:00;USA;NBA;2018/2019;Charlotte Hornets;Phoenix Suns;CHA;PHX;39;26;H;O;;;135;115;H;O;20;250;1,27;3,1;1,36;3,45;1,34;3,35
2019;19;Jan;20:30;USA;NBA;2018/2019;Philadelphia 76ers;Oklahoma City Thunder;PHI;OKC;25;33;A;O;;;115;117;A;O;2;232;1,7;2;1,74;2,22;1,74;2,15
2019;19;Jan;03:30;USA;NBA;2018/2019;Los Angeles Clippers;Golden State Warriors;LAC;GSW;25;28;A;O;;;94;112;A;O;18;206;2,96;1,33;3,1;1,43;3,05;1,4
2019;19;Jan;03:30;USA;NBA;2018/2019;Portland Trail Blazers;New Orleans Pelicans;POR;NOP;32;29;H;O;;;128;112;H;O;16;240;1,64;2,17;1,69;2,31;1,68;2,25
2019;19;Jan;02:00;USA;NBA;2018/2019;Utah Jazz;Cleveland Cavaliers;UTA;CLE;29;20;H;U;;;115;99;H;O;16;214;1,03;9,8;1,06;12,51;1,05;12,25
2019;19;Jan;01:00;USA;NBA;2018/2019;Minnesota Timberwolves;San Antonio Spurs;MIN;SAS;31;28;H;O;;;113;116;A;O;3;229;1,95;1,99;1,9;2,01;1,86;1,95
2019;19;Jan;00:00;USA;NBA;2018/2019;Boston Celtics;Memphis Grizzlies;BOS;MEM;35;24;H;O;;;122;116;H;O;6;238;1,11;4,65;1,17;5,9;1,15;5,75
2019;19;Jan;00:00;USA;NBA;2018/2019;Detroit Pistons;Miami Heat;DET;MIA;30;17;H;U;;;98;93;H;U;5;191;1,79;2,17;1,74;2,22;1,76;2,1
2019;19;Jan;00:00;USA;NBA;2018/2019;Orlando Magic;Brooklyn Nets;ORL;BKN;32;25;H;O;;;115;117;A;O;2;232;1,83;1,91;2,01;1,9;2;1,83
2019;18;Jan;02:30;USA;NBA;2018/2019;Oklahoma City Thunder;Los Angeles Lakers;OKC;LAL;39;27;H;O;122;122;128;138;A;O;10;266;1,16;4,45;1,2;5,23;1,16;5,5
2019;18;Jan;02:00;USA;NBA;2018/2019;Denver Nuggets;Chicago Bulls;DEN;CHI;28;30;A;O;;;135;105;H;O;30;240;1,1;8,4;1,12;7,71;1,1;7,5
2019;18;Jan;00:30;USA;NBA;2018/2019;Toronto Raptors;Phoenix Suns;TOR;PHX;32;20;H;O;;;111;109;H;O;2;220;1,22;3,92;1,23;4,68;1,09;8
2019;18;Jan;00:00;USA;NBA;2018/2019;Charlotte Hornets;Sacramento Kings;CHA;SAC;20;25;A;U;;;114;95;H;O;19;209;1,54;2,2;1,69;2,31;1,64;2,35
2019;18;Jan;00:00;USA;NBA;2018/2019;Indiana Pacers;Philadelphia 76ers;IND;PHI;25;28;A;O;;;96;120;A;O;24;216;1,57;2,2;1,68;2,33;1,66;2,3
2019;17;Jan;20:00;USA;NBA;2018/2019;Washington Wizards;New York Knicks;WAS;NYK;20;30;A;U;;;101;100;H;O;1;201;1,29;3,2;1,36;3,48;1,33;3,4
2019;17;Jan;03:30;USA;NBA;2018/2019;Golden State Warriors;New Orleans Pelicans;GSW;NOP;31;39;A;O;;;147;140;H;O;7;287;1,34;2,99;1,41;3,19;1,4;3,1
2019;17;Jan;03:30;USA;NBA;2018/2019;Los Angeles Clippers;Utah Jazz;LAC;UTA;22;31;A;O;;;109;129;A;O;20;238;1,74;2,12;1,79;2,14;1,76;2,1
2019;17;Jan;03:00;USA;NBA;2018/2019;Portland Trail Blazers;Cleveland Cavaliers;POR;CLE;30;26;H;O;;;129;112;H;O;17;241;1,06;7,2;1,1;8,52;1,09;8
2019;17;Jan;01:30;USA;NBA;2018/2019;Dallas Mavericks;San Antonio Spurs;DAL;SAS;35;20;H;O;;;101;105;A;O;4;206;1,91;1,95;1,91;2;1,86;1,95
2019;17;Jan;01:00;USA;NBA;2018/2019;Boston Celtics;Toronto Raptors;BOS;TOR;30;36;A;O;;;117;108;H;O;9;225;1,74;1,88;1,8;2,13;1,86;1,95
2019;17;Jan;01:00;USA;NBA;2018/2019;Houston Rockets;Brooklyn Nets;HOU;BKN;30;34;A;O;131;131;142;145;A;O;3;287;1,5;2,37;1,58;2,55;1,57;2,55
2019;17;Jan;01:00;USA;NBA;2018/2019;Memphis Grizzlies;Milwaukee Bucks;MEM;MIL;20;28;A;U;;;101;111;A;O;10;212;3,12;1,43;3,19;1,41;3;1,41
2019;17;Jan;00:00;USA;NBA;2018/2019;Detroit Pistons;Orlando Magic;DET;ORL;26;34;A;O;109;109;120;115;H;O;5;235;1,54;2,18;1,68;2,34;1,6;2,45
2019;16;Jan;03:30;USA;NBA;2018/2019;Los Angeles Lakers;Chicago Bulls;LAL;CHI;19;18;H;U;;;107;100;H;O;7;207;1,28;3;1,38;3,31;1,37;3,2
2019;16;Jan;02:00;USA;NBA;2018/2019;Denver Nuggets;Golden State Warriors;DEN;GSW;38;51;A;O;;;111;142;A;O;31;253;1,97;1,89;2,04;1,87;1,95;1,86
2019;16;Jan;01:00;USA;NBA;2018/2019;Milwaukee Bucks;Miami Heat;MIL;MIA;30;23;H;O;;;124;86;H;O;38;210;1,23;3,66;1,27;4,21;1,28;3,75
2019;16;Jan;00:30;USA;NBA;2018/2019;Atlanta Hawks;Oklahoma City Thunder;ATL;OKC;25;29;A;O;;;142;126;H;O;16;268;3,66;1,2;4,46;1,25;4,5;1,22
2019;16;Jan;00:00;USA;NBA;2018/2019;Indiana Pacers;Phoenix Suns;IND;PHX;38;19;H;O;;;131;97;H;O;34;228;1,18;5,1;1,19;5,5;1,11;6,75
2019;16;Jan;00:00;USA;NBA;2018/2019;Philadelphia 76ers;Minnesota Timberwolves;PHI;MIN;40;27;H;O;;;149;107;H;O;42;256;1,35;2,73;1,43;3,09;1,41;3
2019;15;Jan;03:30;USA;NBA;2018/2019;Los Angeles Clippers;New Orleans Pelicans;LAC;NOP;36;32;H;O;;;117;121;A;O;4;238;1,58;2,16;1,7;2,29;1,68;2,25
2019;15;Jan;03:00;USA;NBA;2018/2019;Sacramento Kings;Portland Trail Blazers;SAC;POR;24;27;A;O;;;115;107;H;O;8;222;1,67;2,01;1,77;2,18;1,71;2,2
2019;15;Jan;02:00;USA;NBA;2018/2019;Utah Jazz;Detroit Pistons;UTA;DET;27;31;A;O;;;100;94;H;U;6;194;1,22;3,42;1,3;3,92;1,28;3,75
2019;15;Jan;01:30;USA;NBA;2018/2019;San Antonio Spurs;Charlotte Hornets;SAS;CHA;24;28;A;O;;;93;108;A;O;15;201;1,24;3,4;1,28;4,09;1,27;3,9
2019;15;Jan;01:00;USA;NBA;2018/2019;Houston Rockets;Memphis Grizzlies;HOU;MEM;24;29;A;O;;;112;94;H;O;18;206;1,32;2,86;1,39;3,27;1,4;3,1
2019;15;Jan;00:30;USA;NBA;2018/2019;Brooklyn Nets;Boston Celtics;BKN;BOS;27;25;H;O;;;109;102;H;O;7;211;2,52;1,47;2,66;1,54;2,65;1,54
2019;14;Jan;02:30;USA;NBA;2018/2019;Los Angeles Lakers;Cleveland Cavaliers;LAL;CLE;24;32;A;O;;;95;101;A;U;6;196;1,23;4,8;1,23;4,73;1,22;4,5
2019;14;Jan;01:00;USA;NBA;2018/2019;Denver Nuggets;Portland Trail Blazers;DEN;POR;34;32;H;O;;;116;113;H;O;3;229;1,47;2,39;1,56;2,61;1,58;2,5
2019;14;Jan;00:00;USA;NBA;2018/2019;Dallas Mavericks;Golden State Warriors;DAL;GSW;29;25;H;O;;;114;119;A;O;5;233;3,12;1,43;2,93;1,46;2,95;1,42
2019;13;Jan;23:00;USA;NBA;2018/2019;Orlando Magic;Houston Rockets;ORL;HOU;18;26;A;U;;;116;109;H;O;7;225;2,63;1,35;3,05;1,43;2,95;1,42
2019;13;Jan;20:30;USA;NBA;2018/2019;Atlanta Hawks;Milwaukee Bucks;ATL;MIL;32;35;A;O;;;114;133;A;O;19;247;5,7;1,18;5,66;1,18;5,75;1,15
2019;13;Jan;18:00;USA;NBA;2018/2019;New York Knicks;Philadelphia 76ers;NYK;PHI;24;36;A;O;;;105;108;A;O;3;213;3,28;1,4;3,43;1,36;3,4;1,33
2019;13;Jan;18:00;USA;NBA;2018/2019;Washington Wizards;Toronto Raptors;WAS;TOR;21;36;A;O;124;124;138;140;A;O;2;278;2,78;1,39;3,22;1,4;3,2;1,37
2019;13;Jan;03:00;USA;NBA;2018/2019;Sacramento Kings;Charlotte Hornets;SAC;CHA;35;29;H;O;;;104;97;H;O;7;201;1,4;2,66;1,46;2,93;1,45;2,8
2019;13;Jan;03:00;USA;NBA;2018/2019;Utah Jazz;Chicago Bulls;UTA;CHI;29;19;H;U;;;110;102;H;O;8;212;1,12;5,6;1,16;6,23;1,14;6
2019;13;Jan;02:00;USA;NBA;2018/2019;Phoenix Suns;Denver Nuggets;PHX;DEN;31;23;H;O;;;102;93;H;U;9;195;4,2;1,16;5,12;1,21;5;1,19
2019;13;Jan;01:00;USA;NBA;2018/2019;Minnesota Timberwolves;New Orleans Pelicans;MIN;NOP;27;29;A;O;;;110;106;H;O;4;216;1,98;1,94;1,77;2,18;1,76;2,1
2019;13;Jan;01:00;USA;NBA;2018/2019;Oklahoma City Thunder;San Antonio Spurs;OKC;SAS;23;31;A;O;;;122;112;H;O;10;234;1,46;2,76;1,46;2,93;1,41;3
2019;13;Jan;00:00;USA;NBA;2018/2019;Orlando Magic;Boston Celtics;ORL;BOS;19;19;D;U;;;105;103;H;O;2;208;2,99;1,31;3,22;1,4;3,15;1,38
2019;12;Jan;22:00;USA;NBA;2018/2019;Miami Heat;Memphis Grizzlies;MIA;MEM;30;34;A;O;;;112;108;H;O;4;220;1,52;2,45;1,51;2,78;1,5;2,7
2019;12;Jan;20:30;USA;NBA;2018/2019;Los Angeles Clippers;Detroit Pistons;LAC;DET;24;37;A;O;;;104;109;A;O;5;213;1,34;3,04;1,37;3,39;1,33;3,4
2019;12;Jan;03:30;USA;NBA;2018/2019;Golden State Warriors;Chicago Bulls;GSW;CHI;43;17;H;O;;;146;109;H;O;37;255;1,03;9,6;1,07;11,51;1,05;12
2019;12;Jan;03:00;USA;NBA;2018/2019;Portland Trail Blazers;Charlotte Hornets;POR;CHA;37;27;H;O;;;127;96;H;O;31;223;1,43;3,16;1,38;3,35;1,38;3,15
2019;12;Jan;03:00;USA;NBA;2018/2019;Utah Jazz;Los Angeles Lakers;UTA;LAL;32;26;H;O;;;113;95;H;O;18;208;1,24;3,54;1,28;4,11;1,25;4,1
2019;12;Jan;01:00;USA;NBA;2018/2019;Houston Rockets;Cleveland Cavaliers;HOU;CLE;42;22;H;O;;;141;113;H;O;28;254;1,08;10,5;1,08;10,16;1,07;9,5
2019;12;Jan;01:00;USA;NBA;2018/2019;Minnesota Timberwolves;Dallas Mavericks;MIN;DAL;26;28;A;O;;;115;119;A;O;4;234;1,47;2,55;1,46;2,95;1,5;2,7
2019;12;Jan;00:30;USA;NBA;2018/2019;New York Knicks;Indiana Pacers;NYK;IND;22;31;A;O;;;106;121;A;O;15;227;3,84;1,23;4,34;1,26;4,2;1,25
2019;12;Jan;00:30;USA;NBA;2018/2019;Toronto Raptors;Brooklyn Nets;TOR;BKN;28;35;A;O;;;122;105;H;O;17;227;1,15;4;1,21;5,1;1,2;4,75
2019;12;Jan;00:00;USA;NBA;2018/2019;Philadelphia 76ers;Atlanta Hawks;PHI;ATL;30;32;A;O;;;121;123;A;O;2;244;1,06;8;1,1;8,67;1,09;8
2019;12;Jan;00:00;USA;NBA;2018/2019;Washington Wizards;Milwaukee Bucks;WAS;MIL;40;26;H;O;;;113;106;H;O;7;219;2,96;1,36;3,35;1,38;3,3;1,35
2019;11;Jan;03:00;USA;NBA;2018/2019;Sacramento Kings;Detroit Pistons;SAC;DET;34;21;H;O;;;112;102;H;O;10;214;1,43;2,65;1,52;2,73;1,5;2,7
2019;11;Jan;02:30;USA;NBA;2018/2019;San Antonio Spurs;Oklahoma City Thunder;SAS;OKC;33;23;H;O;130;130;154;147;H;O;7;301;2,02;1,68;2,04;1,87;1,95;1,86
2019;11;Jan;02:00;USA;NBA;2018/2019;Denver Nuggets;Los Angeles Clippers;DEN;LAC;37;25;H;O;;;121;100;H;O;21;221;1,41;2,71;1,49;2,83;1,45;2,8
2019;11;Jan;00:00;USA;NBA;2018/2019;Miami Heat;Boston Celtics;MIA;BOS;28;24;H;O;;;115;99;H;O;16;214;2;1,73;1,95;1,95;1,95;1,86
2019;10;Jan;03:30;USA;NBA;2018/2019;Los Angeles Lakers;Detroit Pistons;LAL;DET;20;24;A;U;;;113;100;H;O;13;213;1,75;1,91;1,87;2,04;1,83;2
2019;10;Jan;03:00;USA;NBA;2018/2019;Portland Trail Blazers;Chicago Bulls;POR;CHI;30;29;H;O;;;124;112;H;O;12;236;1,23;4,85;1,23;4,8;1,2;4,75
2019;10;Jan;02:00;USA;NBA;2018/2019;Utah Jazz;Orlando Magic;UTA;ORL;19;32;A;O;;;106;93;H;O;13;199;1,24;3,52;1,28;4,09;1,26;4
2019;10;Jan;01:30;USA;NBA;2018/2019;Dallas Mavericks;Phoenix Suns;DAL;PHX;26;26;D;O;;;104;94;H;U;10;198;1,2;4,15;1,23;4,71;1,25;4,2
2019;10;Jan;01:00;USA;NBA;2018/2019;Houston Rockets;Milwaukee Bucks;HOU;MIL;29;26;H;O;;;109;116;A;O;7;225;1,94;1,79;1,95;1,95;1,95;1,86
2019;10;Jan;01:00;USA;NBA;2018/2019;Memphis Grizzlies;San Antonio Spurs;MEM;SAS;22;18;H;U;;;96;86;H;U;10;182;2,11;1,59;2,29;1,7;2,25;1,68
2019;10;Jan;01:00;USA;NBA;2018/2019;New Orleans Pelicans;Cleveland Cavaliers;NOP;CLE;25;38;A;O;;;140;124;H;O;16;264;1,05;7;1,09;9,28;1,07;9,5
2019;10;Jan;00:30;USA;NBA;2018/2019;Brooklyn Nets;Atlanta Hawks;BKN;ATL;23;38;A;O;;;116;100;H;O;16;216;1,2;4,05;1,26;4,3;1,25;4,2
2019;10;Jan;00:00;USA;NBA;2018/2019;Boston Celtics;Indiana Pacers;BOS;IND;29;23;H;O;;;135;108;H;O;27;243;1,31;3,06;1,39;3,27;1,37;3,2
2019;10;Jan;00:00;USA;NBA;2018/2019;Washington Wizards;Philadelphia 76ers;WAS;PHI;25;20;H;U;;;123;106;H;O;17;229;2,18;1,58;2,19;1,76;2,2;1,71
2019;9;Jan;03:30;USA;NBA;2018/2019;Golden State Warriors;New York Knicks;GSW;NYK;31;25;H;O;;;122;95;H;O;27;217;1,03;21;1,03;17,65;1,02;16,5
2019;9;Jan;03:30;USA;NBA;2018/2019;Los Angeles Clippers;Charlotte Hornets;LAC;CHA;33;24;H;O;;;128;109;H;O;19;237;1,36;2,98;1,39;3,27;1,38;3,15
2019;9;Jan;02:00;USA;NBA;2018/2019;Phoenix Suns;Sacramento Kings;PHX;SAC;35;32;H;O;;;115;111;H;O;4;226;2,25;1,75;2,23;1,74;2,4;1,62
2019;9;Jan;01:00;USA;NBA;2018/2019;Oklahoma City Thunder;Minnesota Timberwolves;OKC;MIN;23;29;A;O;;;117;119;A;O;2;236;1,25;3,22;1,31;3,85;1,29;3,7
2019;9;Jan;00:30;USA;NBA;2018/2019;Miami Heat;Denver Nuggets;MIA;DEN;18;24;A;U;;;99;103;A;O;4;202;1,89;2,03;1,87;2,04;1,83;2
2019;9;Jan;00:30;USA;NBA;2018/2019;Toronto Raptors;Atlanta Hawks;TOR;ATL;28;31;A;O;;;104;101;H;O;3;205;1,02;7,6;1,08;10,16;1,06;10
2019;9;Jan;00:00;USA;NBA;2018/2019;Cleveland Cavaliers;Indiana Pacers;CLE;IND;16;38;A;O;;;115;123;A;O;8;238;5;1,18;5,8;1,17;5,75;1,15
2019;9;Jan;00:00;USA;NBA;2018/2019;Philadelphia 76ers;Washington Wizards;PHI;WAS;32;29;H;O;;;132;115;H;O;17;247;1,18;4,15;1,27;4,18;1,2;4,75
2019;8;Jan;03:00;USA;NBA;2018/2019;Portland Trail Blazers;New York Knicks;POR;NYK;30;30;D;O;;;111;101;H;O;10;212;1,08;6,5;1,14;6,82;1,12;6,5
2019;8;Jan;03:00;USA;NBA;2018/2019;Sacramento Kings;Orlando Magic;SAC;ORL;29;25;H;O;;;111;95;H;O;16;206;1,4;2,61;1,47;2,91;1,45;2,8
2019;8;Jan;01:30;USA;NBA;2018/2019;Dallas Mavericks;Los Angeles Lakers;DAL;LAL;33;25;H;O;;;97;107;A;O;10;204;1,35;3,64;1,34;3,63;1,37;3,2
2019;8;Jan;01:00;USA;NBA;2018/2019;Houston Rockets;Denver Nuggets;HOU;DEN;33;35;A;O;;;125;113;H;O;12;238;1,78;1,93;1,91;2;1,86;1,95
2019;8;Jan;01:00;USA;NBA;2018/2019;Milwaukee Bucks;Utah Jazz;MIL;UTA;32;34;A;O;;;114;102;H;O;12;216;1,38;2,78;1,48;2,88;1,45;2,8
2019;8;Jan;01:00;USA;NBA;2018/2019;New Orleans Pelicans;Memphis Grizzlies;NOP;MEM;31;27;H;O;;;114;95;H;O;19;209;1,45;2,66;1,47;2,91;1,44;2,85
2019;8;Jan;00:30;USA;NBA;2018/2019;Boston Celtics;Brooklyn Nets;BOS;BKN;34;22;H;O;;;116;95;H;O;21;211;1,19;4;1,22;4,9;1,22;4,5
2019;8;Jan;00:00;USA;NBA;2018/2019;Detroit Pistons;San Antonio Spurs;DET;SAS;31;25;H;O;;;107;119;A;O;12;226;2,26;1,5;2,38;1,65;2,35;1,64
2019;7;Jan;01:00;USA;NBA;2018/2019;Phoenix Suns;Charlotte Hornets;PHX;CHA;30;29;H;O;;;113;119;A;O;6;232;1,92;1,74;2,09;1,83;2,1;1,76
2019;7;Jan;00:30;USA;NBA;2018/2019;Toronto Raptors;Indiana Pacers;TOR;IND;37;35;H;O;;;121;105;H;O;16;226;1,74;2,27;1,72;2,25;1,55;2,6
2019;7;Jan;00:00;USA;NBA;2018/2019;Oklahoma City Thunder;Washington Wizards;OKC;WAS;25;28;A;O;;;98;116;A;O;18;214;1,14;5;1,18;5,65;1,18;5,25
2019;6;Jan;23:00;USA;NBA;2018/2019;Atlanta Hawks;Miami Heat;ATL;MIA;23;16;H;U;;;106;82;H;U;24;188;2,73;1,39;3,19;1,41;3,05;1,4
2019;6;Jan;20:30;USA;NBA;2018/2019;Chicago Bulls;Brooklyn Nets;CHI;BKN;21;28;A;U;;;100;117;A;O;17;217;2,03;1,78;2,14;1,79;2,05;1,8
2019;6;Jan;20:30;USA;NBA;2018/2019;Los Angeles Clippers;Orlando Magic;LAC;ORL;18;28;A;U;;;106;96;H;O;10;202;1,29;3,24;1,37;3,39;1,35;3,3
2019;6;Jan;20:30;USA;NBA;2018/2019;Minnesota Timberwolves;Los Angeles Lakers;MIN;LAL;35;19;H;O;;;108;86;H;U;22;194;1,29;2,97;1,36;3,44;1,4;3,05
2019;6;Jan;03:00;USA;NBA;2018/2019;Portland Trail Blazers;Houston Rockets;POR;HOU;30;30;D;O;;;110;101;H;O;9;211;2;1,93;2,04;1,87;2;1,83
2019;6;Jan;03:00;USA;NBA;2018/2019;Sacramento Kings;Golden State Warriors;SAC;GSW;29;43;A;O;;;123;127;A;O;4;250;3,24;1,27;3,69;1,33;3,7;1,29
2019;6;Jan;01:30;USA;NBA;2018/2019;Milwaukee Bucks;Toronto Raptors;MIL;TOR;34;27;H;O;;;116;123;A;O;7;239;1,37;2,69;1,45;2,99;1,35;3,3
2019;6;Jan;01:30;USA;NBA;2018/2019;San Antonio Spurs;Memphis Grizzlies;SAS;MEM;27;25;H;O;;;108;88;H;U;20;196;1,27;3,7;1,26;4,28;1,27;3,8
2019;6;Jan;01:00;USA;NBA;2018/2019;Cleveland Cavaliers;New Orleans Pelicans;CLE;NOP;26;28;A;O;;;98;133;A;O;35;231;3,58;1,28;3,44;1,36;3,65;1,3
2019;6;Jan;00:30;USA;NBA;2018/2019;Philadelphia 76ers;Dallas Mavericks;PHI;DAL;31;26;H;O;;;106;100;H;O;6;206;1,37;3,44;1,4;3,22;1,5;2,7
2019;6;Jan;00:00;USA;NBA;2018/2019;Detroit Pistons;Utah Jazz;DET;UTA;31;13;H;U;;;105;110;A;O;5;215;2,07;1,86;1,95;1,95;2,05;1,8
2019;5;Jan;22:00;USA;NBA;2018/2019;Denver Nuggets;Charlotte Hornets;DEN;CHA;31;26;H;O;;;123;110;H;O;13;233;1,17;3,96;1,23;4,68;1,2;4,75
2019;5;Jan;03:30;USA;NBA;2018/2019;Los Angeles Lakers;New York Knicks;LAL;NYK;25;39;A;O;;;112;119;A;O;7;231;1,24;3,14;1,31;3,82;1,26;4
2019;5;Jan;03:30;USA;NBA;2018/2019;Portland Trail Blazers;Oklahoma City Thunder;POR;OKC;28;28;D;O;;;109;111;A;O;2;220;1,93;1,99;1,91;2;1,9;1,9
2019;5;Jan;02:00;USA;NBA;2018/2019;Phoenix Suns;Los Angeles Clippers;PHX;LAC;19;38;A;O;;;111;121;A;O;10;232;2,24;1,54;2,49;1,61;2,45;1,6
2019;5;Jan;01:30;USA;NBA;2018/2019;Milwaukee Bucks;Atlanta Hawks;MIL;ATL;43;14;H;O;;;144;112;H;O;32;256;1,05;7,1;1,1;8,98;1,07;9
2019;5;Jan;01:00;USA;NBA;2018/2019;Boston Celtics;Dallas Mavericks;BOS;DAL;34;23;H;O;;;114;93;H;O;21;207;1,48;2,93;1,47;2,9;1,45;2,8
2019;5;Jan;01:00;USA;NBA;2018/2019;Chicago Bulls;Indiana Pacers;CHI;IND;30;18;H;U;105;105;116;119;A;O;3;235;2,82;1,42;3,1;1,43;3,05;1,4
2019;5;Jan;01:00;USA;NBA;2018/2019;Memphis Grizzlies;Brooklyn Nets;MEM;BKN;26;26;D;O;;;100;109;A;O;9;209;1,58;2,6;1,63;2,43;1,5;2,7
2019;5;Jan;01:00;USA;NBA;2018/2019;Miami Heat;Washington Wizards;MIA;WAS;31;24;H;O;;;115;109;H;O;6;224;1,34;2,92;1,36;3,44;1,37;3,2
2019;5;Jan;01:00;USA;NBA;2018/2019;Minnesota Timberwolves;Orlando Magic;MIN;ORL;31;40;A;O;;;120;103;H;O;17;223;1,39;2,63;1,51;2,76;1,43;2,9
2019;5;Jan;00:30;USA;NBA;2018/2019;Cleveland Cavaliers;Utah Jazz;CLE;UTA;20;23;A;U;;;91;117;A;O;26;208;3,4;1,25;4,38;1,26;4,25;1,23
2019;4;Jan;03:30;USA;NBA;2018/2019;Golden State Warriors;Houston Rockets;GSW;HOU;34;22;H;O;119;119;134;135;A;O;1;269;1,24;3,74;1,3;3,92;1,27;3,9
2019;4;Jan;03:00;USA;NBA;2018/2019;Sacramento Kings;Denver Nuggets;SAC;DEN;30;30;D;O;;;113;117;A;O;4;230;2,14;1,53;2,33;1,68;2,3;1,66
2019;4;Jan;01:00;USA;NBA;2018/2019;San Antonio Spurs;Toronto Raptors;SAS;TOR;38;19;H;O;;;125;107;H;O;18;232;1,75;1,87;1,87;2,04;1,83;2
2019;3;Jan;03:30;USA;NBA;2018/2019;Los Angeles Lakers;Oklahoma City Thunder;LAL;OKC;25;25;D;U;;;100;107;A;O;7;207;2,5;1,38;2,93;1,46;2,85;1,44
2019;3;Jan;02:00;USA;NBA;2018/2019;Phoenix Suns;Philadelphia 76ers;PHX;PHI;32;44;A;O;;;127;132;A;O;5;259;2,63;1,45;2,84;1,49;2,8;1,45
2019;3;Jan;01:00;USA;NBA;2018/2019;Boston Celtics;Minnesota Timberwolves;BOS;MIN;25;21;H;U;;;115;102;H;O;13;217;1,36;2,77;1,42;3,14;1,4;3,1
2019;3;Jan;01:00;USA;NBA;2018/2019;Chicago Bulls;Orlando Magic;CHI;ORL;16;32;A;U;;;84;112;A;U;28;196;1,82;2,13;1,78;2,17;1,83;2
